,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,Daily_Return,Volatility,Day_of_Week,Day_of_Month,Month,Year,Close',High',Low',Open',Volume',SMA_20',SMA_50',EMA_20',EMA_50',RSI_14',MACD',MACD_Signal',Daily_Return',Volatility',Day_of_Week',Day_of_Month',Month',Year'
2020-06-01,,,,,,,,,,,,,,,,,,,40.596279,40.803622,40.250704,40.311179,17010700.000000,39.155241,39.023059,39.563790,40.293932,57.704508,0.150107,-0.138044,0.006641,0.017943,0.000000,1.000000,6.000000,2020.000000
2020-06-02,40.518528,40.846821,40.224790,40.743149,15255100.000000,39.231266,39.171655,39.654717,40.302739,61.845101,0.201545,-0.070127,-0.001915,0.017753,1.000000,2.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-02,,,,,,,,,,,,,,,,,,,40.518528,40.846821,40.224790,40.743149,15255100.000000,39.231266,39.171656,39.654718,40.302740,61.845034,0.201545,-0.070127,-0.001915,0.017753,1.000000,2.000000,6.000000,2020.000000
2020-06-03,,,,,,,,,,,,,,,,,,,41.382454,41.572517,40.708583,40.838174,15508300.000000,39.339257,39.350317,39.819264,40.345082,72.247108,0.308465,0.005592,0.021322,0.018258,2.000000,3.000000,6.000000,2020.000000
2020-06-03,41.382473,41.572536,40.708602,40.838193,15508300.000000,39.339258,39.350317,39.819265,40.345082,72.247207,0.308467,0.005592,0.021322,0.018258,2.000000,3.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-04,41.399731,41.702110,40.933209,41.417010,13604700.000000,39.476191,39.496667,39.969786,40.386441,74.308693,0.390099,0.082494,0.000417,0.017821,3.000000,4.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-04,,,,,,,,,,,,,,,,,,,41.399731,41.702110,40.933209,41.417010,13604700.000000,39.476190,39.496668,39.969785,40.386440,74.308656,0.390098,0.082493,0.000417,0.017821,3.000000,4.000000,6.000000,2020.000000
2020-06-05,42.410549,42.756124,41.866269,41.935386,20504800.000000,39.670144,39.625912,40.202240,40.465817,80.977581,0.530246,0.172044,0.024416,0.018327,4.000000,5.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-05,,,,,,,,,,,,,,,,,,,42.410538,42.756113,41.866258,41.935374,20504800.000000,39.670143,39.625912,40.202237,40.465817,80.977543,0.530244,0.172043,0.024416,0.018327,4.000000,5.000000,6.000000,2020.000000
2020-06-08,,,,,,,,,,,,,,,,,,,43.067139,43.170813,42.738846,42.799321,19896700.000000,39.831699,39.721982,40.475085,40.567829,78.841465,0.686380,0.274911,0.015482,0.017230,0.000000,8.000000,6.000000,2020.000000
2020-06-08,43.067135,43.170809,42.738842,42.799317,19896700.000000,39.831700,39.721981,40.475087,40.567830,78.841495,0.686382,0.274912,0.015482,0.017230,0.000000,8.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-09,,,,,,,,,,,,,,,,,,,42.332794,42.842516,42.056335,42.842516,16713700.000000,39.981160,39.828937,40.652010,40.637044,75.112587,0.742308,0.368390,-0.017051,0.017495,1.000000,9.000000,6.000000,2020.000000
2020-06-09,42.332794,42.842516,42.056335,42.842516,16713700.000000,39.981161,39.828936,40.652011,40.637044,75.112650,0.742309,0.368391,-0.017051,0.017495,1.000000,9.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-10,,,,,,,,,,,,,,,,,,,42.004494,42.566052,41.961298,42.471019,15716600.000000,40.145307,39.891485,40.780818,40.690669,67.256551,0.751477,0.445007,-0.007755,0.017108,2.000000,10.000000,6.000000,2020.000000
2020-06-10,42.004494,42.566052,41.961298,42.471019,15716600.000000,40.145308,39.891485,40.780819,40.690670,67.256608,0.751477,0.445008,-0.007755,0.017108,2.000000,10.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-11,39.343586,41.399748,39.274470,41.304718,26070400.000000,40.214424,39.913775,40.643940,40.637843,51.801477,0.537831,0.463573,-0.063348,0.022315,3.000000,11.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-11,,,,,,,,,,,,,,,,,,,39.343578,41.399740,39.274462,41.304710,26070400.000000,40.214422,39.913775,40.643938,40.637842,51.801364,0.537830,0.463572,-0.063348,0.022316,3.000000,11.000000,6.000000,2020.000000
2020-06-12,39.753319,40.319979,39.238966,40.285107,21822700.000000,40.314393,39.981063,40.559119,40.603156,54.640967,0.397000,0.450258,0.010414,0.022317,4.000000,12.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-12,,,,,,,,,,,,,,,,,,,39.753323,40.319983,39.238970,40.285111,21822700.000000,40.314392,39.981063,40.559117,40.603155,54.640974,0.396999,0.450257,0.010415,0.022317,4.000000,12.000000,6.000000,2020.000000
2020-06-15,40.363560,40.494329,38.768198,38.855375,15622300.000000,40.463880,40.028936,40.540494,40.593760,53.076020,0.330819,0.426370,0.015351,0.022268,0.000000,15.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-15,,,,,,,,,,,,,,,,,,,40.363567,40.494336,38.768206,38.855383,15622300.000000,40.463880,40.028936,40.540494,40.593759,53.076073,0.330819,0.426370,0.015351,0.022268,0.000000,15.000000,6.000000,2020.000000
2020-06-16,,,,,,,,,,,,,,,,,,,40.773300,41.575339,40.267664,41.462010,18803500.000000,40.559988,40.087077,40.562666,40.600800,52.304924,0.307883,0.402672,0.010151,0.020723,1.000000,16.000000,6.000000,2020.000000
2020-06-16,40.773300,41.575339,40.267664,41.462010,18803500.000000,40.559988,40.087076,40.562666,40.600801,52.304930,0.307883,0.402673,0.010151,0.020723,1.000000,16.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-17,40.607662,41.026118,40.485610,40.782016,12602800.000000,40.666389,40.092833,40.566951,40.601070,49.562240,0.273191,0.376776,-0.004062,0.020589,2.000000,17.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-17,,,,,,,,,,,,,,,,,,,40.607666,41.026122,40.485614,40.782020,12602800.000000,40.666389,40.092834,40.566951,40.601069,49.562218,0.273192,0.376776,-0.004062,0.020589,2.000000,17.000000,6.000000,2020.000000
2020-06-18,,,,,,,,,,,,,,,,,,,40.965096,41.008684,40.163053,40.363563,9380800.000000,40.732346,40.108504,40.604870,40.615345,53.714074,0.271412,0.355703,0.008802,0.019621,3.000000,18.000000,6.000000,2020.000000
2020-06-18,40.965092,41.008680,40.163049,40.363559,9380800.000000,40.732346,40.108503,40.604870,40.615345,53.714053,0.271411,0.355703,0.008802,0.019621,3.000000,18.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-19,40.119473,41.662530,40.119473,41.645093,30464600.000000,40.787124,40.084626,40.558641,40.595899,47.393978,0.199466,0.324456,-0.020642,0.019883,4.000000,19.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-19,,,,,,,,,,,,,,,,,,,40.119473,41.662530,40.119473,41.645093,30464600.000000,40.787123,40.084626,40.558642,40.595899,47.394024,0.199467,0.324456,-0.020643,0.019883,4.000000,19.000000,6.000000,2020.000000
2020-06-22,,,,,,,,,,,,,,,,,,,39.875366,40.232797,39.561524,40.128181,20876200.000000,40.835743,40.035478,40.493568,40.567643,46.547593,0.121354,0.283835,-0.006084,0.019931,0.000000,22.000000,6.000000,2020.000000
2020-06-22,39.875370,40.232801,39.561528,40.128185,20876200.000000,40.835744,40.035477,40.493568,40.567643,46.547603,0.121354,0.283835,-0.006084,0.019931,0.000000,22.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-23,39.788185,40.354846,39.735880,40.102028,14675300.000000,40.834216,40.020352,40.426388,40.537076,40.663465,0.051816,0.237432,-0.002186,0.019248,1.000000,23.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-23,,,,,,,,,,,,,,,,,,,39.788189,40.354849,39.735884,40.102031,14675300.000000,40.834216,40.020352,40.426389,40.537076,40.663641,0.051817,0.237432,-0.002186,0.019248,1.000000,23.000000,6.000000,2020.000000
2020-06-24,,,,,,,,,,,,,,,,,,,38.925121,39.613828,38.794352,39.552803,17631800.000000,40.761889,39.953581,40.283411,40.473862,36.814359,-0.072103,0.175525,-0.021692,0.019552,2.000000,24.000000,6.000000,2020.000000
2020-06-24,38.925125,39.613831,38.794356,39.552807,17631800.000000,40.761890,39.953581,40.283411,40.473862,36.814342,-0.072103,0.175525,-0.021691,0.019552,2.000000,24.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-25,39.169224,39.212812,38.384617,38.768204,13829700.000000,40.686217,39.914327,40.177298,40.422700,31.192223,-0.148897,0.110640,0.006271,0.019519,3.000000,25.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-25,,,,,,,,,,,,,,,,,,,39.169220,39.212808,38.384614,38.768200,13829700.000000,40.686216,39.914327,40.177297,40.422700,31.192350,-0.148897,0.110640,0.006271,0.019519,3.000000,25.000000,6.000000,2020.000000
2020-06-26,37.983601,39.238967,37.931292,39.160507,21955100.000000,40.568974,39.860173,39.968374,40.327049,22.209033,-0.301946,0.028123,-0.030269,0.020497,4.000000,26.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-26,,,,,,,,,,,,,,,,,,,37.983593,39.238960,37.931285,39.160499,21955100.000000,40.568972,39.860173,39.968373,40.327048,22.209052,-0.301946,0.028123,-0.030269,0.020497,4.000000,26.000000,6.000000,2020.000000
2020-06-29,38.672302,38.855376,37.966157,38.358460,17603900.000000,40.472775,39.803205,39.844939,40.262157,29.888247,-0.363476,-0.050197,0.018132,0.020931,0.000000,29.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-06-29,,,,,,,,,,,,,,,,,,,38.672306,38.855380,37.966160,38.358464,17603900.000000,40.472774,39.803205,39.844938,40.262157,29.888343,-0.363476,-0.050197,0.018132,0.020931,0.000000,29.000000,6.000000,2020.000000
2020-06-30,,,,,,,,,,,,,,,,,,,38.951271,39.082040,38.393330,38.576404,23679800.000000,40.394411,39.778253,39.759827,40.210749,33.133377,-0.385287,-0.117215,0.007214,0.021037,1.000000,30.000000,6.000000,2020.000000
2020-06-30,38.951275,39.082044,38.393334,38.576408,23679800.000000,40.394412,39.778253,39.759828,40.210750,33.133348,-0.385287,-0.117215,0.007214,0.021037,1.000000,30.000000,6.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-01,,,,,,,,,,,,,,,,,,,39.073330,39.692295,38.977433,39.169227,14316500.000000,40.278955,39.775613,39.694446,40.166145,47.925068,-0.388248,-0.171421,0.003134,0.020370,2.000000,1.000000,7.000000,2020.000000
2020-07-01,39.073326,39.692291,38.977429,39.169223,14316500.000000,40.278955,39.775612,39.694447,40.166145,47.924971,-0.388248,-0.171421,0.003133,0.020370,2.000000,1.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-02,,,,,,,,,,,,,,,,,,,39.125626,39.605106,39.055881,39.483057,15111900.000000,40.165249,39.768835,39.640273,40.125340,44.900731,-0.381971,-0.213531,0.001338,0.020378,3.000000,2.000000,7.000000,2020.000000
2020-07-02,39.125641,39.605121,39.055897,39.483072,15111900.000000,40.165251,39.768835,39.640275,40.125341,44.900889,-0.381970,-0.213531,0.001339,0.020378,3.000000,2.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-06,39.430752,39.465624,38.890247,39.352291,15146000.000000,40.016261,39.778699,39.620320,40.098102,42.026802,-0.348359,-0.240497,0.007798,0.019539,0.000000,6.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-06,,,,,,,,,,,,,,,,,,,39.430748,39.465620,38.890243,39.352287,15146000.000000,40.016260,39.778699,39.620318,40.098101,42.026710,-0.348361,-0.240497,0.007799,0.019539,0.000000,6.000000,7.000000,2020.000000
2020-07-07,39.413319,39.666137,39.055888,39.230245,13043600.000000,39.833570,39.781995,39.600606,40.071248,37.539887,-0.319447,-0.256287,-0.000442,0.019045,1.000000,7.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-07,,,,,,,,,,,,,,,,,,,39.413322,39.666140,39.055891,39.230249,13043600.000000,39.833569,39.781994,39.600604,40.071247,37.539931,-0.319448,-0.256287,-0.000442,0.019045,1.000000,7.000000,7.000000,2020.000000
2020-07-08,39.291271,39.387168,38.768203,39.352296,13851200.000000,39.681494,39.759523,39.571145,40.040661,37.842151,-0.302891,-0.265608,-0.003097,0.018806,2.000000,8.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-08,,,,,,,,,,,,,,,,,,,39.291271,39.387168,38.768203,39.352296,13851200.000000,39.681493,39.759523,39.571144,40.040660,37.842142,-0.302891,-0.265608,-0.003097,0.018806,2.000000,8.000000,7.000000,2020.000000
2020-07-09,38.279999,39.273831,38.210258,39.273831,16087100.000000,39.495269,39.717517,39.448179,39.971615,27.873490,-0.367138,-0.285914,-0.025738,0.019437,3.000000,9.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-09,,,,,,,,,,,,,,,,,,,38.280003,39.273835,38.210262,39.273835,16087100.000000,39.495268,39.717517,39.448178,39.971614,27.873518,-0.367138,-0.285914,-0.025738,0.019437,3.000000,9.000000,7.000000,2020.000000
2020-07-10,39.361015,39.448192,38.236414,38.253850,15627800.000000,39.496140,39.690565,39.439878,39.947670,43.983354,-0.327056,-0.294142,0.028240,0.015144,4.000000,10.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-10,,,,,,,,,,,,,,,,,,,39.361019,39.448196,38.236418,38.253854,15627800.000000,39.496140,39.690565,39.439877,39.947669,43.983388,-0.327056,-0.294142,0.028240,0.015144,4.000000,10.000000,7.000000,2020.000000
2020-07-13,,,,,,,,,,,,,,,,,,,39.448196,39.823064,39.195378,39.692295,16705300.000000,39.480884,39.686610,39.440670,39.928082,46.524851,-0.284971,-0.292308,0.002215,0.014961,0.000000,13.000000,7.000000,2020.000000
2020-07-13,39.448193,39.823060,39.195375,39.692291,16705300.000000,39.480884,39.686610,39.440670,39.928083,46.524789,-0.284971,-0.292308,0.002215,0.014961,0.000000,13.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-14,,,,,,,,,,,,,,,,,,,39.988697,40.049722,38.942556,39.151786,17080100.000000,39.462141,39.698475,39.492863,39.930459,51.519142,-0.205633,-0.274973,0.013702,0.014875,1.000000,14.000000,7.000000,2020.000000
2020-07-14,39.988705,40.049729,38.942564,39.151793,17080100.000000,39.462141,39.698476,39.492863,39.930460,51.519228,-0.205634,-0.274973,0.013702,0.014875,1.000000,14.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-15,,,,,,,,,,,,,,,,,,,40.450748,41.139455,40.276391,40.363568,23738000.000000,39.446013,39.727530,39.584090,39.950863,62.306676,-0.104273,-0.240833,0.011555,0.014930,2.000000,15.000000,7.000000,2020.000000
2020-07-15,40.450748,41.139455,40.276391,40.363568,23738000.000000,39.446014,39.727531,39.584091,39.950863,62.306638,-0.104273,-0.240833,0.011554,0.014930,2.000000,15.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-16,,,,,,,,,,,,,,,,,,,40.232792,40.703552,40.049715,40.328685,13306100.000000,39.427269,39.747733,39.645871,39.961919,58.615784,-0.041057,-0.200878,-0.005388,0.014951,3.000000,16.000000,7.000000,2020.000000
2020-07-16,40.232800,40.703560,40.049723,40.328693,13306100.000000,39.427271,39.747734,39.645872,39.961920,58.615820,-0.041057,-0.200878,-0.005388,0.014951,3.000000,16.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-17,,,,,,,,,,,,,,,,,,,40.816895,40.895355,40.215365,40.511772,13899800.000000,39.419859,39.790850,39.757397,39.995447,75.430366,0.055533,-0.149596,0.014518,0.015188,4.000000,17.000000,7.000000,2020.000000
2020-07-17,40.816891,40.895351,40.215361,40.511768,13899800.000000,39.419861,39.790850,39.757398,39.995448,75.430315,0.055533,-0.149596,0.014518,0.015188,4.000000,17.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-20,40.206646,40.825615,39.971264,40.729718,16633200.000000,39.424219,39.824354,39.800184,40.003730,63.968295,0.081896,-0.103297,-0.014951,0.014831,0.000000,20.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-20,,,,,,,,,,,,,,,,,,,40.206646,40.825615,39.971264,40.729718,16633200.000000,39.424218,39.824353,39.800183,40.003730,63.968250,0.081896,-0.103297,-0.014951,0.014831,0.000000,20.000000,7.000000,2020.000000
2020-07-21,41.148182,41.836892,40.912800,41.427152,25681500.000000,39.487860,39.850597,39.928564,40.048611,67.847102,0.176725,-0.047293,0.023417,0.015618,1.000000,21.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-21,,,,,,,,,,,,,,,,,,,41.148170,41.836880,40.912789,41.427141,25681500.000000,39.487858,39.850596,39.928563,40.048610,67.847040,0.176725,-0.047293,0.023417,0.015618,1.000000,21.000000,7.000000,2020.000000
2020-07-22,42.264050,42.298922,40.999963,41.784569,29831200.000000,39.611653,39.909006,40.150991,40.135491,72.317069,0.338023,0.029770,0.027118,0.016580,2.000000,22.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-22,,,,,,,,,,,,,,,,,,,42.264057,42.298929,40.999971,41.784577,29831200.000000,39.611652,39.909006,40.150991,40.135490,72.317060,0.338023,0.029770,0.027119,0.016581,2.000000,22.000000,7.000000,2020.000000
2020-07-23,42.089703,42.342521,41.871757,42.255344,15935000.000000,39.769882,39.976370,40.335631,40.212126,70.383749,0.446636,0.113144,-0.004125,0.015633,3.000000,23.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-23,,,,,,,,,,,,,,,,,,,42.089687,42.342505,41.871742,42.255328,15935000.000000,39.769880,39.976368,40.335628,40.212125,70.383600,0.446635,0.113143,-0.004126,0.015633,3.000000,23.000000,7.000000,2020.000000
2020-07-24,42.272774,42.543024,41.906623,42.194313,16196800.000000,39.925060,40.062599,40.520120,40.292936,69.878146,0.541245,0.198764,0.004350,0.015625,4.000000,24.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-24,,,,,,,,,,,,,,,,,,,42.272774,42.543024,41.906623,42.194313,16196800.000000,39.925058,40.062598,40.520118,40.292935,69.878014,0.541245,0.198763,0.004350,0.015625,4.000000,24.000000,7.000000,2020.000000
2020-07-27,42.264050,42.290202,42.002515,42.002515,17346500.000000,40.139082,40.152802,40.686209,40.370235,69.963381,0.608506,0.280712,-0.000206,0.013456,0.000000,27.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-27,,,,,,,,,,,,,,,,,,,42.264057,42.290210,42.002523,42.002523,17346500.000000,40.139081,40.152801,40.686208,40.370234,69.963247,0.608506,0.280712,-0.000206,0.013457,0.000000,27.000000,7.000000,2020.000000
2020-07-28,42.002525,42.961486,41.932781,42.142011,13872700.000000,40.305593,40.245376,40.811572,40.434246,68.622845,0.633406,0.351251,-0.006188,0.013348,1.000000,28.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-28,,,,,,,,,,,,,,,,,,,42.002518,42.961478,41.932773,42.142003,13872700.000000,40.305591,40.245375,40.811571,40.434245,68.622616,0.633405,0.351251,-0.006188,0.013348,1.000000,28.000000,7.000000,2020.000000
2020-07-29,41.863029,42.281485,41.688672,41.967643,13758100.000000,40.451181,40.305614,40.911711,40.490277,77.959224,0.634568,0.407914,-0.003321,0.013431,2.000000,29.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-29,,,,,,,,,,,,,,,,,,,41.863026,42.281481,41.688668,41.967639,13758100.000000,40.451179,40.305613,40.911709,40.490276,77.958865,0.634567,0.407914,-0.003321,0.013431,2.000000,29.000000,7.000000,2020.000000
2020-07-30,41.575340,42.046104,41.148168,41.557904,17276500.000000,40.576282,40.367528,40.974914,40.532828,69.720496,0.605298,0.447391,-0.006872,0.013638,3.000000,30.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-30,,,,,,,,,,,,,,,,,,,41.575344,42.046108,41.148172,41.557908,17276500.000000,40.576280,40.367527,40.974913,40.532827,69.720281,0.605298,0.447391,-0.006872,0.013638,3.000000,30.000000,7.000000,2020.000000
2020-07-31,41.183037,41.645081,40.738426,41.357391,14849200.000000,40.679151,40.398269,40.994735,40.558327,64.653887,0.544172,0.466747,-0.009436,0.013925,4.000000,31.000000,7.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-07-31,,,,,,,,,,,,,,,,,,,41.183044,41.645089,40.738433,41.357398,14849200.000000,40.679151,40.398269,40.994735,40.558326,64.653778,0.544173,0.466747,-0.009436,0.013925,4.000000,31.000000,7.000000,2020.000000
2020-08-03,40.363560,41.287651,40.302535,41.095858,14137500.000000,40.725792,40.425062,40.934623,40.550689,53.023822,0.424709,0.458340,-0.019898,0.014740,0.000000,3.000000,8.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-08-03,,,,,,,,,,,,,,,,,,,40.363567,41.287659,40.302543,41.095865,14137500.000000,40.725792,40.425061,40.934623,40.550688,53.023912,0.424710,0.458340,-0.019898,0.014740,0.000000,3.000000,8.000000,2020.000000
2020-08-04,,,,,,,,,,,,,,,,,,,40.703560,40.851765,40.293824,40.354849,11717200.000000,40.790304,40.461073,40.912617,40.556683,52.080282,0.353396,0.437351,0.008423,0.014819,1.000000,4.000000,8.000000,2020.000000
2020-08-04,40.703556,40.851761,40.293820,40.354845,11717200.000000,40.790304,40.461074,40.912617,40.556684,52.080270,0.353395,0.437351,0.008423,0.014819,1.000000,4.000000,8.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-08-05,,,,,,,,,,,,,,,,,,,41.165615,41.209204,40.808184,40.886645,10498700.000000,40.884021,40.488011,40.936712,40.580563,57.379378,0.330355,0.415952,0.011352,0.014924,2.000000,5.000000,8.000000,2020.000000
2020-08-05,41.165607,41.209196,40.808176,40.886637,10498700.000000,40.884020,40.488011,40.936711,40.580563,57.379320,0.330353,0.415951,0.011352,0.014924,2.000000,5.000000,8.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-08-06,41.392269,41.435858,40.625099,40.677407,10745000.000000,41.039634,40.508424,40.980098,40.612395,54.824580,0.326617,0.398084,0.005506,0.013374,3.000000,6.000000,8.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-08-06,,,,,,,,,,,,,,,,,,,41.392277,41.435865,40.625106,40.677415,10745000.000000,41.039635,40.508423,40.980099,40.612395,54.824578,0.326619,0.398085,0.005506,0.013374,3.000000,6.000000,8.000000,2020.000000
2020-08-07,41.671238,41.915340,41.156886,41.383551,11669700.000000,41.155145,40.528195,41.045921,40.653918,63.003075,0.342222,0.386912,0.006740,0.012129,4.000000,7.000000,8.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-08-07,,,,,,,,,,,,,,,,,,,41.671242,41.915343,41.156889,41.383555,11669700.000000,41.155146,40.528194,41.045923,40.653918,63.003030,0.342224,0.386913,0.006740,0.012129,4.000000,7.000000,8.000000,2020.000000
2020-08-10,41.601494,42.089690,41.549186,41.897900,11888000.000000,41.262810,40.553656,41.098832,40.691078,54.761758,0.344984,0.378526,-0.001674,0.012172,0.000000,10.000000,8.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-08-10,,,,,,,,,,,,,,,,,,,41.601505,42.089702,41.549197,41.897912,11888000.000000,41.262811,40.553655,41.098835,40.691079,54.761960,0.344987,0.378528,-0.001673,0.012172,0.000000,10.000000,8.000000,2020.000000
2020-08-11,,,,,,,,,,,,,,,,,,,41.784561,42.412246,41.584051,42.246605,16531600.000000,41.352604,40.577421,41.164142,40.733960,43.735566,0.357823,0.374387,0.004400,0.011906,1.000000,11.000000,8.000000,2020.000000
2020-08-11,41.784569,42.412254,41.584059,42.246613,16531600.000000,41.352603,40.577421,41.164141,40.733960,43.735765,0.357822,0.374385,0.004401,0.011906,1.000000,11.000000,8.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-08-12,,,,,,,,,,,,,,,,,,,42.220463,42.447125,41.950209,42.107130,9562200.000000,41.441090,40.611460,41.264744,40.792254,51.599245,0.398574,0.379224,0.010432,0.011862,2.000000,12.000000,8.000000,2020.000000
2020-08-12,42.220470,42.447133,41.950216,42.107138,9562200.000000,41.441089,40.611460,41.264743,40.792254,51.599143,0.398574,0.379223,0.010432,0.011862,2.000000,12.000000,8.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-08-13,,,,,,,,,,,,,,,,,,,42.176872,42.481995,41.897902,42.072256,9882900.000000,41.538294,40.627348,41.351614,40.846553,48.785801,0.422483,0.387876,-0.001032,0.011755,3.000000,13.000000,8.000000,2020.000000
2020-08-13,42.176872,42.481995,41.897902,42.072256,9882900.000000,41.538293,40.627348,41.351613,40.846553,48.785815,0.422483,0.387875,-0.001033,0.011755,3.000000,13.000000,8.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-08-14,42.237907,42.447134,41.871757,42.142011,10075800.000000,41.609344,40.644112,41.436022,40.901116,49.673348,0.441269,0.398554,0.001447,0.011405,4.000000,14.000000,8.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-08-14,,,,,,,,,,,,,,,,,,,42.237907,42.447134,41.871757,42.142011,10075800.000000,41.609345,40.644111,41.436023,40.901116,49.673249,0.441269,0.398555,0.001447,0.011405,4.000000,14.000000,8.000000,2020.000000
2020-08-17,42.028675,42.499439,42.019959,42.124572,9102400.000000,41.700445,40.636474,41.492465,40.945334,50.331074,0.434268,0.405697,-0.004954,0.010839,0.000000,17.000000,8.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-08-17,,,,,,,,,,,,,,,,,,,42.028667,42.499431,42.019951,42.124564,9102400.000000,41.700446,40.636474,41.492465,40.945334,50.331078,0.434267,0.405697,-0.004954,0.010839,0.000000,17.000000,8.000000,2020.000000
2020-08-18,42.211739,42.281483,41.810719,42.019949,9829000.000000,41.753623,40.619366,41.560967,40.994997,54.366726,0.438437,0.412245,0.004356,0.009655,1.000000,18.000000,8.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-08-18,,,,,,,,,,,,,,,,,,,42.211750,42.281494,41.810730,42.019960,9829000.000000,41.753625,40.619366,41.560968,40.994997,54.366942,0.438437,0.412245,0.004356,0.009655,1.000000,18.000000,8.000000,2020.000000
2020-08-19,41.296375,42.176878,41.165610,41.950213,17371000.000000,41.705239,40.598638,41.535768,41.006816,46.981207,0.363686,0.402533,-0.021685,0.008932,2.000000,19.000000,8.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,,,,,,,,41.296371,42.176874,41.165606,41.950209,17371000.000000,41.705240,40.598638,41.535769,41.006816,46.981124,0.363686,0.402533,-0.021685,0.008932,2.000000,19.000000,8.000000,2020.000000
2020-08-20,,,,,,,,,,,,,,,,,,,41.278938,41.496884,41.052276,41.209197,11308700.000000,41.664703,40.584127,41.511309,41.017487,51.129331,0.299586,0.381944,-0.000422,0.008905,3.000000,20.000000,8.000000,2020.000000
2020-08-20,41.278938,41.496884,41.052276,41.209197,11308700.000000,41.664701,40.584127,41.511308,41.017487,51.129421,0.299586,0.381944,-0.000422,0.008905,3.000000,20.000000,8.000000,2020.000000,,,,,,,,,,,,,,,,,,
2020-08-21,,,,,,,,,,,,,,,,,,,41.217911,41.409704,40.947660,41.270219,14734100.000000,41.611960,40.621613,41.483366,41.025347,62.249860,0.241082,0.353772,-0.001478,0.008818,4.000000,21.000000,8.000000,2020.000000
