Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,Daily_Return,Volatility,Day_of_Week,Day_of_Month,Month,Year
2015-10-16,94.93131256103516,95.4426155435243,94.21801719438986,94.969184244014,3643950,92.992169,93.704580,93.805774,94.707446,73.436398,0.508406,0.149119,0.001999,0.011855,4.000000,16.000000,10.000000,2015.000000
2015-10-19,94.19279479980469,94.6662161520122,93.6625608703446,94.59047276563433,8320616,93.078649,93.630095,93.842633,94.687264,68.844204,0.465515,0.212398,-0.007779,0.011721,0.000000,19.000000,10.000000,2015.000000
2015-10-20,88.77678680419922,90.1907538121871,88.54322961884047,89.94457273099302,16762778,92.959030,93.426711,93.360171,94.455481,40.975379,-0.005441,0.168830,-0.057499,0.017339,1.000000,20.000000,10.000000,2015.000000
2015-10-21,88.9535140991211,90.0518633474732,87.93091828596647,88.53058848365094,7312168,92.872550,93.242516,92.940490,94.239717,44.167713,-0.360263,0.063011,0.001991,0.017324,2.000000,21.000000,10.000000,2015.000000
2015-10-22,90.95454406738281,91.57315525775564,89.39539723319206,89.47115068249114,5840027,92.862451,93.090137,92.751352,94.110887,49.022718,-0.474526,-0.044496,0.022495,0.018056,3.000000,22.000000,10.000000,2015.000000
2015-10-23,91.3270034790039,91.83830668226915,90.70839209016275,91.28281479231383,5617438,92.839096,92.958966,92.615700,94.001715,39.717098,-0.528929,-0.141383,0.004095,0.018009,4.000000,23.000000,10.000000,2015.000000
2015-10-26,90.68311309814453,91.52896446696542,90.3990603384545,91.3711607365609,3649912,92.875076,92.806334,92.431644,93.871574,38.342520,-0.616889,-0.236484,-0.007050,0.017485,0.000000,26.000000,10.000000,2015.000000
2015-10-27,87.0219497680664,90.7904192327958,86.6874014340581,90.5884268353817,15698891,92.729576,92.573409,91.916435,93.602961,26.881027,-0.970832,-0.383353,-0.040373,0.019738,1.000000,27.000000,10.000000,2015.000000
2015-10-28,88.8967056274414,89.14920365645885,86.79470134685272,87.05982326982752,8902924,92.598909,92.381765,91.628842,93.418402,28.975441,-1.087521,-0.524187,0.021543,0.019959,2.000000,28.000000,10.000000,2015.000000
2015-10-29,88.71998596191406,88.89042369062356,87.754202390708,88.6000538981582,3881078,92.502962,92.212721,91.351808,93.234150,28.394158,-1.180648,-0.655479,-0.001988,0.019866,3.000000,29.000000,10.000000,2015.000000
